Date,Time,CED_METER_READING,CED_DAILY CONS.,Oven_METER _READING,Oven_DAILY _CONS.,PT_METER READING,PT_DAILY CONS.,REC_METER_READING,REC_DAILY_CONS.,CH1_METER READING,CH1_DAILY_CONS.,CH2_METER_READING,CH2_DAILY_CONS.,GasFlow_MR_kg,GasFlow_DC_kg
,,KWH,KWH,KWH,KWH,KWH,KWH,KWH,KWH,KWH,KWH,KWH,KWH,Kg,Kg
6/29/2019,5:21:38,201733,52,150997,8,71851,3,61863,0,10907,2,581278,813,14261.54,0
6/29/2019,13:51:37,201804,71,151006,9,71855,4,61863,0,10909,2,582619,1335,14261.54,0
6/29/2019,22:21:36,201879,74,151016,10,71860,5,61863,0,10911,2,584195,1576,14261.54,0
6/30/2019,5:21:36,201931,53,151023,7,71863,3,61863,0,10912,1,584956,764,14261.54,0
6/30/2019,13:51:35,201998,66,151032,9,71866,3,61863,0,10914,2,585908,951,14261.54,0
6/30/2019,22:21:35,202058,60,151041,9,71868,2,61863,0,10916,2,587413,1509,14261.54,0
7/1/2019,5:21:34,202107,50,151048,7,71907,38,61863,0,10918,2,588284,863,14261.54,0
7/1/2019,13:51:34,202211,103,151418,368,72143,236,62065,201,10920,2,590256,1970,14445.27,182.792
7/1/2019,22:21:34,202292,82,151818,402,72174,32,62105,41,10922,2,592226,1971,14495.33,50.76172
7/2/2019,5:21:33,202345,52,151826,8,72207,32,62105,0,10924,2,593076,855,14495.33,0
7/2/2019,13:51:33,202454,109,152216,388,72442,235,62320,214,10926,2,595116,2034,14691.88,195.6025
7/2/2019,22:21:31,202530,77,152606,392,72468,27,62340,21,10928,2,596938,1826,14738.7,47.53516
7/3/2019,5:21:31,202582,52,152614,7,72502,33,62340,0,10929,1,597900,962,14738.7,0
7/3/2019,13:51:30,202691,108,153002,387,72741,239,62556,215,10931,2,599916,2009,14931.21,191.7939
7/3/2019,22:21:31,202774,84,153289,289,72774,34,62591,36,10934,3,601746,1835,14990.37,59.87402
7/4/2019,5:21:29,202833,59,153297,8,72807,32,62591,0,10935,1,602675,930,14990.37,0
7/4/2019,13:51:29,202945,111,153684,385,73047,240,62808,217,10937,2,604111,1436,15189.83,198.5186
7/4/2019,22:21:28,203024,80,153951,269,73080,34,62844,36,10939,2,605227,1116,15244.92,56.0332
7/5/2019,5:21:29,203076,52,153959,8,73100,19,62844,0,10941,2,605847,623,15244.92,0
7/5/2019,13:51:27,203187,110,154348,387,73340,240,63059,214,10943,2,607585,1729,15445.2,199.5654
7/5/2019,22:21:27,203266,79,154610,264,73371,32,63097,39,10945,2,609061,1484,15496.8,52.31641
7/6/2019,5:21:27,203318,53,154618,8,73394,22,63097,0,10947,2,609779,714,15496.8,0
7/6/2019,13:51:27,203432,114,155037,417,73636,243,63338,240,10949,2,611668,1883,15715.73,217.9629
7/6/2019,22:21:26,203513,81,155223,188,73659,23,63367,30,10951,2,612897,1238,15764.72,49.95215
7/7/2019,13:50:51,203628,62,155237,6,73665,1,63367,0,10955,2,614586,1011,15764.72,0
7/7/2019,22:20:51,203700,73,155246,9,73668,3,63367,0,10957,2,615829,1243,15764.72,0
7/8/2019,5:20:50,203752,52,155253,7,73696,27,63367,0,10959,2,616627,798,15764.72,0
7/8/2019,13:50:50,203860,108,155644,389,73920,224,63567,199,10961,2,618366,1734,15952.45,186.7822
7/8/2019,22:20:49,203942,81,155995,353,73950,31,63604,38,10963,2,619721,1359,16012.15,60.64648
7/9/2019,5:20:48,203994,53,156003,8,73976,26,63604,0,10964,1,620515,794,16012.15,0
7/9/2019,13:50:48,204104,110,156388,383,74221,244,63800,195,10966,2,621751,1236,65.99475,-15947.09
7/9/2019,22:20:47,204180,76,156711,325,74240,19,63823,24,10968,2,622868,1121,110.218,44.92605
7/10/2019,5:20:47,204234,53,156719,8,74260,20,63823,0,10970,2,623499,627,110.218,0
7/10/2019,13:50:46,204340,105,157101,381,74506,245,64018,194,10972,2,624851,1352,303.8555,192.696
7/10/2019,22:20:45,204417,77,157501,401,74557,52,64060,43,10974,2,626155,1304,380.1383,77.2243
7/11/2019,5:20:45,204470,52,157509,8,74587,29,64060,0,10976,2,626967,812,380.1383,0
7/11/2019,13:50:44,204574,105,157855,344,74831,244,64239,178,10978,2,627966,998,537.626,156.5315
7/11/2019,22:20:44,204658,83,158156,303,74879,48,64294,56,10980,2,628995,1028,603.0783,66.40851
7/12/2019,5:20:43,204711,54,158164,8,74904,26,64294,0,10982,2,629636,641,603.0783,0
7/12/2019,13:50:42,204814,102,158551,385,75150,245,64508,213,10984,2,630573,935,802.7241,198.6939
7/12/2019,22:20:42,204898,85,158926,376,75193,44,64562,54,10986,2,631733,1160,871.8471,69.83575
7/13/2019,5:20:41,204951,53,158934,8,75225,31,64562,0,10988,2,632419,690,871.8471,0
7/13/2019,13:50:41,205059,108,159326,391,75467,242,64778,215,10990,2,633369,946,1070.15,197.3638
7/13/2019,22:20:40,205132,73,159739,413,75491,25,64800,23,10992,2,634390,1021,1145.494,75.37231
7/14/2019,5:20:38,205183,51,159856,118,75497,6,64800,0,10994,2,634995,604,1147.512,2.928467
7/14/2019,13:50:38,205245,62,159881,25,75505,8,64800,0,10996,2,635573,582,1147.512,0
7/14/2019,22:20:36,205316,71,159891,10,75510,5,64800,0,10998,2,636040,467,1147.512,0
7/15/2019,5:20:37,205367,51,159899,8,75545,34,64800,0,11000,2,636451,407,1147.512,0
7/15/2019,13:50:36,205479,112,160313,412,75793,248,65001,200,11002,2,637328,875,1317.298,168.8444
7/15/2019,22:20:35,205559,79,160649,337,75827,35,65041,41,11004,2,638263,935,1376.408,60.05225
7/16/2019,5:20:35,205612,54,160657,8,75855,27,65041,0,11006,2,638783,519,1376.408,0
7/16/2019,13:50:35,205710,97,160994,336,76052,197,65180,138,11008,2,639261,478,1526.96,149.5913
7/16/2019,22:20:34,205792,83,161360,367,76096,45,65238,59,11010,2,640142,885,1595.077,69.0769
7/17/2019,5:20:34,205845,53,161364,4,76121,24,65238,0,11011,1,640672,526,1595.077,0
7/17/2019,13:50:33,205959,114,161760,394,76361,240,65444,204,11013,2,641629,956,1786.948,190.9309
7/17/2019,22:20:32,206041,82,162153,394,76411,50,65505,63,11015,2,642697,1068,1865.9,79.65735
7/18/2019,5:20:32,206094,53,162154,1,76437,25,65505,0,11017,2,643317,619,1865.9,0
7/18/2019,13:50:32,206205,110,162543,387,76676,239,65731,224,11019,2,644325,1008,2065.249,198.3971
7/18/2019,22:20:30,206283,79,162887,346,76698,23,65762,32,11021,2,645487,1162,2116.819,52.52246
7/19/2019,5:20:31,206337,53,162889,2,76725,26,65762,0,11023,2,646174,687,2116.819,0
7/19/2019,13:50:29,206446,110,163278,387,76967,242,65998,234,11025,2,647198,1023,2313.604,196.7847
7/19/2019,22:20:28,206532,86,163481,205,77011,45,66055,58,11027,2,648321,1123,2379.784,66.17969
7/20/2019,5:20:29,206586,54,163482,1,77040,28,66055,0,11029,2,648992,675,2379.784,0
7/20/2019,13:50:28,206697,110,163876,392,77283,242,66314,257,11031,2,650101,1103,2577.768,197.043
7/20/2019,22:20:27,206777,81,164225,351,77320,38,66365,52,11170,139,650245,149,2633.518,56.69165
7/21/2019,5:20:27,206833,56,164227,2,77328,8,66365,0,11229,59,650256,11,2633.518,0
7/21/2019,13:50:26,206902,69,164228,1,77330,2,66365,0,11326,97,650269,13,2633.518,0
7/21/2019,22:20:25,206970,68,164228,0,77333,3,66365,0,11414,88,650283,14,2633.518,0
7/22/2019,5:20:26,207023,53,164228,0,77343,10,66365,0,11489,75,650294,11,2633.518,0
7/22/2019,13:50:24,207136,112,164588,359,77594,250,66621,254,11647,157,650307,12,2811.146,176.6853
7/22/2019,22:20:24,207221,86,164986,399,77639,46,66677,58,11806,160,650320,14,2882.635,72.43164
7/23/2019,5:20:23,207277,56,164989,3,77673,33,66677,0,11888,82,650331,11,2882.635,0
7/23/2019,13:50:23,207387,110,165374,384,77922,249,66954,276,12087,198,650344,13,3079.975,196.3958
7/23/2019,22:20:23,207463,76,165720,347,77940,19,66980,27,12248,162,650357,13,3124.339,45.30811
7/24/2019,5:20:22,207519,55,165728,8,77968,28,66980,0,12336,87,650369,11,3124.339,0
7/24/2019,13:50:22,207629,111,166118,388,78215,246,67272,290,12542,206,650381,13,3317.487,192.2097
7/24/2019,22:20:22,207707,78,166474,358,78250,36,67336,65,12722,180,650394,13,3386.999,70.44995
7/25/2019,5:20:21,207759,52,166482,8,78281,30,67336,0,12790,67,650405,11,3386.999,0
7/25/2019,13:50:21,207878,118,166790,306,78503,222,67553,215,12932,142,650418,13,3511.475,123.5344
7/25/2019,22:20:20,207974,97,167261,472,78594,92,67685,133,13048,117,650432,14,3618.913,108.3799
7/26/2019,5:20:20,208029,55,167268,7,78608,13,67685,0,13110,62,650443,11,3618.913,0
7/26/2019,13:50:19,208144,114,167661,391,78853,245,67959,272,13253,142,650456,13,3818.431,198.5635
7/26/2019,22:20:20,208229,85,168003,344,78892,39,68011,54,13368,116,650469,13,3878.046,60.56909
7/27/2019,5:20:18,208285,55,168004,1,78908,16,68011,0,13428,60,650480,11,3878.046,0
7/27/2019,13:50:18,208396,111,168405,399,79154,245,68271,259,13579,150,650493,13,4078.571,199.5867
7/27/2019,22:20:18,208480,85,168788,384,79198,45,68328,58,13677,98,650506,13,4148.717,71.08447
7/28/2019,5:20:16,208536,56,168793,5,79204,6,68328,0,13740,64,650518,11,4148.717,0
7/28/2019,13:50:16,208611,75,168795,2,79204,0,68328,0,13828,88,650531,14,4148.717,0
7/28/2019,22:20:16,208684,73,168797,2,79204,0,68328,0,13926,97,650544,13,4148.717,0
7/29/2019,5:20:15,208739,54,168798,1,79222,17,68328,0,14001,76,650555,11,4148.717,0
7/29/2019,13:50:14,208857,119,169191,391,79472,250,68561,232,14168,166,650568,13,4348.297,198.6382
7/29/2019,22:20:14,208933,76,169552,363,79503,32,68603,43,14311,144,650581,13,4403.951,56.59619
7/30/2019,5:20:13,208988,55,169560,8,79504,1,68603,0,14392,81,650592,11,4403.951,0
7/30/2019,13:50:13,209097,108,169912,351,79730,226,68790,187,14535,142,650605,13,4579.147,174.2466
7/30/2019,22:20:13,209162,66,170210,299,79734,4,68791,1,14622,88,650619,14,4602.891,24.69336
7/31/2019,5:20:12,209214,52,170218,8,79755,20,68791,0,14686,63,650630,11,4602.891,0
7/31/2019,13:50:12,209325,111,170614,395,80002,246,69016,224,14803,118,650643,13,4794.024,191.1333
7/31/2019,22:20:12,209406,81,170948,335,80027,26,69050,35,14899,95,650657,13,4841.507,47.48242
8/1/2019,5:20:10,209461,54,170956,8,80052,25,69050,0,14960,62,650668,12,4841.507,0
8/1/2019,13:50:10,209574,114,171345,387,80299,246,69260,209,15101,141,650681,13,5028.483,186.9766
8/1/2019,22:20:09,209656,82,171757,414,80361,63,69325,66,15222,121,650694,13,5107.091,78.60742
8/2/2019,5:20:10,209709,53,171765,8,80386,24,69325,0,15289,67,650705,11,5107.091,0
8/2/2019,13:50:08,209824,114,172161,394,80629,243,69565,239,15417,128,650718,13,5301.454,193.4009
8/2/2019,22:20:08,209904,81,172496,335,80661,33,69594,30,15510,93,650732,14,5356.73,55.99707
8/3/2019,5:20:09,209959,55,172503,8,80687,25,69594,0,15568,57,650743,11,5356.73,0
8/3/2019,13:50:08,210069,110,172886,381,80931,244,69850,255,15719,151,650756,13,5549.438,192.7085
8/3/2019,22:20:06,210151,81,173256,372,80981,51,69905,56,15838,120,650769,13,5603.477,54.03809
8/4/2019,5:20:07,210203,53,173264,8,80985,4,69905,0,15906,68,650781,12,5603.477,0
8/4/2019,13:50:06,210269,66,173273,9,80996,11,69905,0,15996,90,650794,13,5603.477,0
8/4/2019,22:20:05,210336,66,173282,9,80999,3,69905,0,16121,125,650807,13,5603.477,0
8/5/2019,5:20:05,210388,52,173290,8,81026,26,69905,0,16193,72,650818,11,5603.477,0
8/5/2019,13:50:05,210503,114,173704,413,81273,247,70166,260,16365,171,650831,13,5813.03,208.6035
8/5/2019,22:20:03,210589,86,174170,467,81339,67,70190,25,16497,133,650844,13,5863.901,51.8208
8/6/2019,5:20:04,210644,55,174178,8,81361,21,70190,0,16581,83,650855,11,5863.901,0
8/6/2019,13:50:02,210738,95,174428,249,81517,156,70346,154,16716,135,650868,13,5982.903,118.043
8/6/2019,22:20:02,210832,94,174909,480,81620,104,70481,137,16867,151,650882,14,6099.873,117.6899
8/7/2019,5:20:02,210887,55,174999,92,81651,30,70481,0,16937,70,650893,11,6099.873,0
8/7/2019,13:50:01,210992,105,175362,361,81882,231,70672,189,17095,157,650906,13,6257.118,156.2896
8/7/2019,22:20:00,211078,85,175857,495,81959,78,70770,100,17252,158,650919,13,6340.149,83.74658
8/8/2019,5:20:00,211133,55,175881,26,81978,19,70770,0,17340,88,650930,11,6340.149,0
8/8/2019,13:49:59,211232,99,176146,264,82136,157,70942,171,17502,161,650943,13,6458.272,117.1694
8/8/2019,22:19:59,211322,90,176625,478,82215,80,71063,122,17679,177,650956,13,6564.067,106.5103
8/9/2019,5:19:58,211377,56,176683,60,82218,3,71063,0,17773,95,650968,12,6564.067,0
8/9/2019,13:49:57,211453,75,176692,9,82246,27,71063,0,17842,68,650981,13,6564.067,0
8/9/2019,22:19:57,211524,72,176701,9,82253,8,71063,0,17935,94,650995,14,6564.067,0
8/10/2019,5:19:57,211577,53,176704,3,82283,29,71063,0,17997,62,651006,11,6564.067,0
8/10/2019,13:49:56,211689,111,177091,385,82521,238,71326,262,18164,167,651019,13,6743.284,178.2563
8/10/2019,22:19:55,211775,86,177545,455,82589,69,71416,91,18312,147,651032,13,6830.351,87.78662
8/11/2019,5:19:55,211830,54,177546,1,82596,7,71416,0,18383,72,651043,11,6830.351,0
8/11/2019,13:49:54,211903,74,177548,2,82600,4,71416,0,18480,97,651056,13,6830.351,0
8/11/2019,22:19:54,211969,66,177550,2,82603,3,71416,0,18597,117,651069,13,6830.351,0
8/12/2019,5:19:54,212024,54,177552,2,82634,31,71416,0,18662,64,651080,11,6830.351,0
8/12/2019,13:49:53,212131,107,177930,376,82870,235,71673,256,18852,189,651093,13,7010.37,179.0728
8/12/2019,22:19:52,212215,85,178423,491,82903,34,71729,57,19003,152,651106,13,7074.755,65.09473
8/13/2019,5:19:53,212270,54,178528,107,82906,3,71729,0,19078,75,651118,11,7074.755,0
8/13/2019,13:49:51,212365,96,178803,274,83074,167,71896,166,19227,148,651131,14,7185.727,110.0293
8/13/2019,22:19:50,212460,95,179281,476,83174,101,72044,149,19400,173,651144,13,7311.322,126.3013
8/14/2019,5:19:50,212515,54,179350,71,83195,21,72044,0,19465,66,651155,11,7311.322,0
8/14/2019,13:49:49,212608,94,179596,244,83366,170,72204,158,19599,133,651168,13,7414.898,102.626
8/14/2019,22:19:49,212691,83,180069,475,83435,70,72309,107,19755,157,651181,13,7504.958,91.01025
8/15/2019,5:19:49,212746,55,180070,1,83438,3,72309,0,19826,70,651192,11,7504.958,0
8/15/2019,13:49:49,212812,66,180071,1,83441,3,72309,0,19862,37,651205,13,7504.958,0
8/15/2019,22:19:48,212878,65,180073,2,83444,3,72309,0,19884,22,651219,14,7504.958,0
8/16/2019,5:19:47,212932,55,180075,2,83477,32,72309,0,19939,54,651230,11,7504.958,0
8/16/2019,13:49:47,213043,110,180443,367,83712,235,72565,255,20139,200,651243,13,7680.423,174.5254
8/16/2019,22:19:47,213131,89,180866,424,83783,71,72626,62,20258,120,651256,13,7774.461,94.74316
8/17/2019,5:19:46,213185,54,180869,3,83803,20,72626,0,20327,68,651268,11,7774.461,0
8/17/2019,13:49:46,213294,108,181244,374,84039,235,72898,271,20460,133,651281,14,7958.944,183.5352
8/17/2019,22:19:45,213371,78,181570,327,84074,36,72939,42,20550,90,651294,13,8008.74,50.50732
8/18/2019,5:19:45,213423,51,181572,2,84080,6,72939,0,20590,40,651305,11,8008.74,0
8/18/2019,13:49:29,213488,66,181586,14,84083,3,72939,0,20639,48,651318,13,8008.74,0
8/18/2019,22:19:27,213554,66,181591,5,84086,3,72939,0,20702,63,651331,13,8008.74,0
8/19/2019,5:19:27,213606,52,181596,5,84088,2,72939,0,20747,45,651342,11,8008.74,0
8/19/2019,13:49:27,213697,91,181788,190,84240,151,73054,113,20817,69,651355,13,8060.371,51.63037
8/19/2019,22:19:26,213798,101,182255,466,84356,117,73217,164,20976,160,651369,14,8130.6,70.22949
8/20/2019,5:19:26,213852,54,182356,102,84359,3,73217,0,21037,61,651380,11,8130.6,0
8/20/2019,13:49:25,213945,92,182599,242,84519,159,73349,131,21155,118,651393,13,8189.699,58.27832
8/20/2019,22:19:25,214041,97,183059,459,84642,124,73528,180,21330,175,651407,13,8268.564,79.48291
8/21/2019,5:19:25,214095,54,183174,116,84644,2,73528,0,21398,67,651418,12,8268.564,0
8/21/2019,13:49:24,214190,95,183445,269,84818,173,73686,157,21541,143,651431,13,8335.087,65.69531
8/21/2019,22:19:23,214286,95,183904,459,84951,134,73854,169,21684,143,651879,443,8478.248,143.7813
8/22/2019,5:19:23,214339,54,184008,106,84954,3,73854,0,21709,26,652268,389,8478.248,0
8/22/2019,13:49:22,214435,95,184281,271,85125,170,74034,178,21775,65,653135,866,8600.624,121.4375
8/22/2019,22:19:22,214529,94,184757,476,85226,101,74177,145,21846,72,654102,967,8723.182,123.4961
8/23/2019,5:19:22,214583,55,184767,12,85229,3,74177,0,21848,2,654843,741,8723.182,0
8/23/2019,13:49:21,214677,94,185040,272,85406,176,74359,181,21917,68,655807,963,8846.058,121.9248
8/23/2019,22:19:21,214772,94,185518,477,85497,92,74489,131,21998,82,656798,991,8962.989,117.8828
8/24/2019,5:19:21,214826,55,185529,13,85503,6,74489,0,22000,2,657531,733,8962.989,0
8/24/2019,13:49:19,214893,66,185535,6,85507,4,74489,0,22002,2,658483,951,8962.989,0
8/24/2019,22:19:19,214959,66,185541,6,85510,3,74489,0,22004,2,659438,955,8962.989,0
8/25/2019,5:19:19,215013,54,185546,5,85512,2,74489,0,22006,2,660037,599,8962.989,0
8/25/2019,13:49:18,215085,72,185580,34,85515,3,74489,0,22008,2,660724,686,8963.375,0.3857422
8/25/2019,22:19:18,215150,66,185586,6,85518,3,74489,0,22010,2,661483,759,8963.375,0
8/26/2019,5:19:17,215204,53,185591,5,85521,3,74489,0,22012,2,662064,581,8963.375,0
8/26/2019,13:49:17,215295,92,185845,252,85683,161,74637,146,22058,45,662904,839,9052.384,88.05469
8/26/2019,22:19:16,215392,97,186312,467,85800,118,74801,165,22155,98,663722,818,9189.166,137.7363
8/27/2019,5:19:16,215446,54,186395,85,85830,30,74801,0,22169,14,664358,640,9189.166,0
8/27/2019,13:49:15,215539,93,186659,262,86026,195,74972,170,22233,63,665324,961,9310.941,120.832
8/27/2019,22:19:16,215638,99,187128,469,86155,130,75123,152,22316,84,666399,1075,9445.055,135.0566
8/28/2019,5:19:14,215692,54,187175,49,86158,3,75123,0,22318,2,667240,841,9445.055,0
8/28/2019,13:49:15,215789,97,187447,271,86335,176,75304,180,22394,75,668274,1032,9569.786,124.0127
8/28/2019,22:19:14,215879,90,187903,457,86422,88,75436,133,22479,86,669283,1009,9680.625,111.5576
8/29/2019,5:19:14,215933,54,187908,5,86425,3,75436,0,22481,2,670056,773,9680.625,0
8/29/2019,13:49:13,216002,69,187914,6,86429,4,75436,0,22494,13,670683,630,9680.625,0
8/29/2019,22:19:13,216068,65,187916,2,86431,2,75436,0,22540,46,671158,475,9680.625,0
8/30/2019,5:19:12,216121,54,187918,2,86433,2,75436,0,22569,29,671538,380,9680.625,0
8/30/2019,13:49:12,216206,84,188131,211,86613,179,75571,134,22638,68,672261,719,9772.929,91.35449
8/30/2019,22:19:11,216301,96,188593,462,86705,93,75713,143,22731,93,673093,831,9917.398,145.4189
8/31/2019,5:19:11,216355,54,188690,99,86711,6,75715,2,22752,22,673638,545,9917.398,0
8/31/2019,13:49:10,216425,70,188696,6,86726,15,75715,0,22779,27,674304,664,9917.398,0
8/31/2019,22:19:10,216494,69,188702,5,86732,6,75715,0,22818,39,675164,864,9917.398,0
9/1/2019,5:19:09,216549,54,188706,5,86746,14,75715,0,22820,2,675901,737,9917.398,0
9/1/2019,13:49:09,216615,67,188713,7,86752,6,75715,0,22832,12,676598,697,9917.398,0
9/1/2019,22:19:08,216682,66,188719,6,86755,3,75715,0,22850,18,677281,679,9917.398,0
9/2/2019,5:19:08,216733,51,188724,5,86794,38,75715,0,22852,2,677886,604,9917.398,0
9/2/2019,13:49:08,216844,111,189115,390,87022,228,75984,268,22941,89,678817,933,10105.27,186.9189
9/2/2019,22:19:08,216923,79,189504,390,87077,56,76049,66,23010,69,679553,733,10171.8,67.24121
9/3/2019,5:19:07,216976,53,189509,5,87079,2,76049,0,23012,2,680324,771,10171.8,0
9/3/2019,13:49:07,217072,95,189786,275,87252,172,76232,182,23085,72,681260,936,10299.06,126.5498
9/3/2019,22:19:07,217162,91,190237,453,87351,100,76379,148,23180,96,682118,861,10424.34,125.9893
9/4/2019,5:19:06,217215,53,190242,5,87354,3,76379,0,23182,2,682857,736,10424.34,0
9/4/2019,13:49:06,217307,91,190502,258,87527,172,76556,176,23241,58,683803,946,10542.85,117.5586
9/4/2019,22:19:05,217398,92,190947,447,87637,111,76707,152,23306,66,684487,683,10675.74,133.6084
9/5/2019,5:19:05,217451,52,190951,4,87640,3,76707,0,23308,2,684705,218,10675.74,0
9/5/2019,13:49:04,217512,62,190957,6,87643,3,76707,0,23337,29,685170,467,10675.74,0
9/5/2019,22:19:04,217573,61,190962,5,87646,3,76707,0,23416,79,685184,14,10675.74,0
9/6/2019,5:19:03,217623,50,190967,5,87648,2,76707,0,23488,72,685195,11,10675.74,0
9/6/2019,13:49:03,217713,90,191237,268,87833,184,76869,160,23609,121,685208,13,10798.12,121.4375
9/6/2019,22:19:02,217807,94,191709,471,87927,95,77010,143,23733,124,685794,582,10922.39,125.2109
9/7/2019,5:19:02,217860,53,191719,12,87931,4,77010,0,23752,19,686327,533,10922.39,0
9/7/2019,13:49:01,217925,65,191725,6,87937,6,77010,0,23763,11,687105,781,10922.39,0
9/7/2019,22:19:01,217997,71,191731,6,87941,4,77010,0,23765,2,688214,1105,10922.39,0
9/8/2019,5:18:59,218049,53,191736,4,87944,3,77010,0,23767,2,688882,668,10922.39,0
9/8/2019,13:48:59,218116,67,191741,6,87947,3,77010,0,23769,2,689762,880,10922.39,0
9/8/2019,22:18:59,218180,64,191747,6,87950,3,77010,0,23771,2,690856,1094,10922.39,0
9/9/2019,5:18:58,218232,52,191752,5,87952,2,77010,0,23773,2,691536,680,10922.39,0
9/9/2019,13:48:57,218323,91,191991,237,88132,179,77171,159,23824,50,692670,1128,11027.35,104.0195
9/9/2019,22:18:56,218413,90,192458,466,88235,104,77333,164,23916,93,693726,1064,11156.72,130.0723
9/10/2019,5:18:56,218466,52,192526,70,88238,3,77333,0,23938,22,694256,530,11156.72,0
9/10/2019,13:48:55,218555,90,192779,251,88410,171,77503,168,24010,72,695244,984,11272.31,114.6523
9/10/2019,22:18:56,218645,90,193253,474,88503,94,77650,149,24097,87,696245,1005,11390.64,119.0352
9/11/2019,5:18:54,218698,52,193260,9,88506,3,77650,0,24121,24,696789,544,11390.64,0
9/11/2019,13:48:55,218789,92,193502,241,88678,172,77823,171,24179,58,697813,1015,11499.92,108.3438
9/11/2019,22:18:54,218880,91,193906,405,88761,83,77943,122,24274,95,699077,1273,22.46177,-11476.75
9/12/2019,5:18:53,218937,57,193911,5,88764,3,77943,0,24286,12,699779,701,22.46177,0
9/12/2019,13:48:53,219033,96,194155,242,88939,174,78115,171,24330,44,701026,1244,129.9608,106.785
9/12/2019,22:18:53,219130,96,194605,452,89027,89,78265,151,24400,70,702173,1143,241.6202,112.3734
9/13/2019,5:18:51,219186,57,194610,4,89030,3,78265,0,24404,4,702866,700,241.6202,0
9/13/2019,13:48:52,219284,98,194878,267,89203,172,78438,172,24447,43,704090,1224,364.3849,121.8127
9/13/2019,22:18:51,219382,97,195343,466,89299,97,78586,149,24498,51,705433,1335,485.1812,121.7483
9/14/2019,5:18:49,219439,57,195348,5,89302,3,78586,0,24500,2,706181,756,485.1812,0
9/14/2019,13:48:50,219536,98,195607,257,89474,171,78759,171,24534,33,707406,1220,602.1235,115.987
9/14/2019,22:18:49,219632,95,196068,463,89566,93,78906,148,24589,56,708708,1298,719.6891,118.5209
9/15/2019,5:18:49,219689,58,196075,7,89572,6,78906,0,24590,1,709398,693,719.6891,0
9/15/2019,13:48:48,219769,79,196084,9,89575,3,78906,0,24593,3,710319,925,719.6891,0
9/15/2019,22:18:48,219846,77,196093,9,89578,3,78906,0,24595,2,711444,1121,719.6891,0
9/16/2019,5:18:47,219903,57,196100,7,89601,22,78906,0,24596,1,712159,719,719.6891,0
9/16/2019,13:48:47,220000,97,196347,245,89795,194,79073,166,24630,33,713355,1191,825.8394,105.2207
9/16/2019,22:18:45,220094,94,196803,457,89885,91,79213,141,24695,66,714354,1000,940.8243,115.9144
9/17/2019,5:18:46,220150,57,196810,7,89888,3,79213,0,24702,7,715026,671,940.8243,0
9/17/2019,13:48:44,220246,96,197083,271,90062,173,79391,177,24737,34,716306,1275,1063.836,122.0701
9/17/2019,22:18:44,220343,97,197557,474,90163,101,79552,162,24809,71,717504,1198,1189.524,126.6292
9/18/2019,5:18:44,220400,56,197607,52,90166,3,79552,0,24813,5,718112,616,1189.524,0
9/18/2019,13:48:43,220471,72,197616,9,90169,3,79552,0,24815,2,718975,858,1189.524,0
9/18/2019,22:18:42,220540,69,197625,9,90171,2,79552,0,24817,2,720041,1066,1189.524,0
9/19/2019,5:18:42,220596,56,197633,8,90174,3,79552,0,24818,1,720678,637,1189.524,0
9/19/2019,13:48:41,220686,90,197874,239,90320,145,79714,161,24854,36,721553,879,1291.255,100.7891
9/19/2019,22:18:42,220782,96,198353,478,90429,110,79868,155,24894,40,722655,1098,1414.148,123.8352
9/20/2019,5:18:40,220837,55,198386,35,90432,3,79868,0,24895,1,723236,581,1414.148,0
9/20/2019,13:48:40,220931,94,198657,269,90593,160,80052,182,24934,39,724274,1042,1535.253,120.1661
9/20/2019,22:18:40,221024,93,199102,447,90685,92,80185,135,24984,50,725434,1153,1648.884,114.3342
9/21/2019,5:18:39,221078,54,199109,7,90688,3,80185,0,24985,1,726047,620,1648.884,0
9/21/2019,13:48:38,221175,96,199383,273,90882,194,80369,182,25026,41,727130,1083,1771.852,122.017
9/21/2019,22:18:38,221267,92,199843,461,90972,90,80508,140,25085,59,728304,1170,1887.277,116.1382
9/22/2019,5:18:38,221322,55,199851,8,90979,7,80508,0,25087,2,728985,680,1887.277,0
9/22/2019,13:48:37,221394,71,199860,9,90983,4,80508,0,25092,5,729403,422,1887.277,0
9/22/2019,22:18:38,221454,61,199869,9,90988,5,80508,0,25094,2,729417,14,1887.277,0
9/23/2019,5:18:36,221501,47,199876,7,90991,3,80508,0,25096,2,729428,11,1887.277,0
9/23/2019,13:48:08,221568,67,199885,9,90995,4,80508,0,25187,91,730139,707,1887.277,0
9/23/2019,22:18:07,221637,69,199894,9,91001,6,80508,0,25228,41,730761,626,1887.277,0
9/24/2019,5:18:07,221691,54,199901,7,91004,3,80508,0,25247,19,731256,495,1887.277,0
9/24/2019,13:48:06,221780,89,200136,233,91200,196,80673,163,25305,57,732144,880,1985.696,97.46631
9/24/2019,22:18:06,221877,96,200619,482,91290,90,80833,162,25375,71,733030,892,2104.213,119.4698
9/25/2019,5:18:05,221933,56,200627,10,91292,2,80833,0,25382,7,733598,565,2104.213,0
9/25/2019,13:48:06,222000,68,200636,9,91296,4,80833,0,25384,2,734417,822,2104.213,0
9/25/2019,22:18:05,222068,68,200645,9,91299,3,80833,0,25386,2,735406,985,2104.213,0
